cache_key,ResponseId,timepoint,score_model,focal_claim_summary,focal_claim_restatement,post_text,score,confidence,rationale,request_ok,error_message,item_id,focal_claim
5a56a91928c8a5b68d6262c7ed495bb53458760b36508ef7750f84a9983c45da,R_7fSOJFqWtNgARqE,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed claims that the official narrative of the 9/11 attacks is false, and suggests that a fire truck crash causing significant structural damage is evidence that commercial jets alone could not have brought down the Twin Towers, a theory that gained traction after some incidents at LaGuardia.",The commercial jets could not have brought down the twin towers.,Another conspiracy for you.... the jets could not have brought down the towers... HELLO... they were flying bombs... like a,15.0,0.8,"The author uses sarcasm ('HELLO... they were flying bombs') to mock the idea that jets couldn't bring down the towers, suggesting they find the conspiracy claim ridiculous.",True,,R_7fSOJFqWtNgARqE::pre,
5c91d7f6b00b94d1ec1ebd74f468b9ba6c2f983c532c4732f4d53aa601a2ec0e,R_7fSOJFqWtNgARqE,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed claims that the official narrative of the 9/11 attacks is false, and suggests that a fire truck crash causing significant structural damage is evidence that commercial jets alone could not have brought down the Twin Towers, a theory that gained traction after some incidents at LaGuardia.",The commercial jets could not have brought down the twin towers.,The theory of the planes 9/11 is false.  Use your brain people. Technology isn't what it today back then.  FALSE THEORY,10.0,0.9,"The author calls the theory about the planes 'FALSE THEORY' and tells people to 'use your brain', clearly arguing against the conspiracy claim.",True,,R_7fSOJFqWtNgARqE::post,
33d413c47d23c294878f2a514a7de78da591030e5e74f972530cc56a2308c753,R_5lsM9VE5rYYXUkh,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that aliens are likely to exist and that the government has been covering up their existence, possibly because they have acquired technology from these extraterrestrial beings.",Aliens exist and the government has been covering it up because they have obtained technology from them.,I often think about technology that we currently are aware of and use. I often ask myself could this technology be from aliens? And could governments purposely be covering up the real existence of aliens?,65.0,0.9,"The post asks open-ended questions that lean toward the truth of the claim, suggesting the author is entertaining the possibility but hasn't fully committed to it as fact.",True,,R_5lsM9VE5rYYXUkh::pre,
6819515650d83d232d36a5759288be99d5e3b5d5e3b1bc4b27d4f9102cacac31,R_5lsM9VE5rYYXUkh,post,google/gemini-3-flash-preview,"The conspiracy theory claims that aliens are likely to exist and that the government has been covering up their existence, possibly because they have acquired technology from these extraterrestrial beings.",Aliens exist and the government has been covering it up because they have obtained technology from them.,Because governments have shown that they are not honest I am more probable to believe they are covering up alien technology.,85.0,0.95,"The author explicitly states they are 'more probable to believe' the government is covering up alien technology, showing a strong lean toward the claim's truth.",True,,R_5lsM9VE5rYYXUkh::post,
f24c18cea64098a56742d9402a35a6169b335027d2212b0b4ced7fc5e3d85ddf,R_62RY7oKcP1SrtXw,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that the Earth is flat, and the respondent expresses doubt about the authenticity of space exploration, suggesting skepticism towards organizations like NASA and notable figures in space travel, such as Elon Musk, due to perceived failures in rocket launches.",The earth is flat.,I don’t trust nasa. They do not have a full pic of the earth. The earth that we see on the windows computer is called “the blue marble” nasa has a team of artists that colorize the images. Sex is literally written into the clouds. I don’t believe we have ever been to space due to the firmament.,95.0,0.95,"The author explicitly mentions the 'firmament' (a common flat earth concept) and rejects space travel and NASA's images, which strongly implies a flat earth worldview.",True,,R_62RY7oKcP1SrtXw::pre,
ab5b2225a68624a6e6a22627a67e8f3ec3ffb73dbc948bd6d22e252183b90755,R_62RY7oKcP1SrtXw,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that the Earth is flat, and the respondent expresses doubt about the authenticity of space exploration, suggesting skepticism towards organizations like NASA and notable figures in space travel, such as Elon Musk, due to perceived failures in rocket launches.",The earth is flat.,I’m not sure if the earth is round or flat. I don’t trust what I’ve been told so now i have to do the research to help me find my answer.,50.0,0.9,"The author explicitly states they are 'not sure' and need to do research, placing them in the uncertain/neutral category.",True,,R_62RY7oKcP1SrtXw::post,
c0920a02b9da22a83619b5bd536a23afca7d5ea62ef4da4a13241ab512e499be,R_1KSKQkYMcSD7A6l,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that Area 51, a highly classified U.S. Air Force base in Nevada, is holding and conducting tests on aliens.",Area 51 is holding aliens and conducting tests on them.,Well guys. Area 51 is holding aliens and doing tests. Imagine that.,100.0,0.95,The post states the claim as a fact ('Area 51 is holding aliens and doing tests') without any qualifiers.,True,,R_1KSKQkYMcSD7A6l::pre,
1927d6c67b591bdee948cc9dc66c96c95e85826a5ea6ed2f635654dce77f9452,R_1KSKQkYMcSD7A6l,post,google/gemini-3-flash-preview,"The conspiracy theory claims that Area 51, a highly classified U.S. Air Force base in Nevada, is holding and conducting tests on aliens.",Area 51 is holding aliens and conducting tests on them.,Well. People want to believe in something bigger then themselves.  They want to believe that the government is hiding stuff.,40.0,0.85,"The author distances themselves from the claim by attributing the belief to others ('People want to believe'), suggesting it is a psychological desire rather than a fact.",True,,R_1KSKQkYMcSD7A6l::post,
642a009c369197dae9e8a9e8cf15a7b295a5b3741f7c90133efae4ad2121a2ee,R_5uNAgCiL3devAav,pre,google/gemini-3-flash-preview,The conspiracy theory claims that the government is concealing the existence of aliens and is potentially preparing for these extraterrestrial beings to eventually take control of the country.,The government is hiding aliens until it is time for them to take over our country.,What if aliens are getting ready to take over the world with the government behind it.,60.0,0.85,"The post asks a 'What if' question, which entertains the premise of the conspiracy without stating it as an absolute fact.",True,,R_5uNAgCiL3devAav::pre,
f7656c40bc114a8dcb8d2d29a463a44a37c6830538f7b3e532873e349dd0fc65,R_5uNAgCiL3devAav,post,google/gemini-3-flash-preview,The conspiracy theory claims that the government is concealing the existence of aliens and is potentially preparing for these extraterrestrial beings to eventually take control of the country.,The government is hiding aliens until it is time for them to take over our country.,I think it is drones flying around in the sky at night. Not aliens.,10.0,0.95,"The author provides a mundane alternative explanation (drones) and explicitly says 'Not aliens,' strongly arguing the claim is false.",True,,R_5uNAgCiL3devAav::post,
1746bf49c93e84774a539c8d3af89b7bc9a9a3dd1097818ee80e914ccf3a11c4,R_61o1iuPMS1fwU6E,pre,google/gemini-3-flash-preview,The conspiracy theory being discussed is the belief that extraterrestrials are present on Earth and that people are being cloned.,There are extraterrestrials on Earth and humans are being cloned.,"Hey Facebook, family and friends. Did y’all see the post about this? They’re supposed to be extraterrestrials walking to earth and that people are being clone charming and tell me what you think do you believe it or not?",50.0,0.9,The post is an open question to others asking for their opinion without the author taking a personal stance.,True,,R_61o1iuPMS1fwU6E::pre,
013bdca94db6842b043ead03e9efe1421d819b3b6d3dab36de2f8faab1fe5a9e,R_61o1iuPMS1fwU6E,post,google/gemini-3-flash-preview,The conspiracy theory being discussed is the belief that extraterrestrials are present on Earth and that people are being cloned.,There are extraterrestrials on Earth and humans are being cloned.,"Hey y’all, I just wanna say that I don’t believe in extraterrestrials I don’t believe that people are being cloned if that was the case then what is the purpose of death when you can just have your person come back so we all available people out there good night",0.0,1.0,The author explicitly states they do not believe in extraterrestrials or cloning and provides a logical argument against the utility of cloning.,True,,R_61o1iuPMS1fwU6E::post,
0a685141061186733d477961e6cd6e4d595d8cf950ccf183e946988c48e1ce9b,R_185DQ9l7Kj8SHHb,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that President John F. Kennedy was not killed by Lee Harvey Oswald as the official account states, but instead there is skepticism around the ""magic bullet"" theory and the true nature of the assassination.",John F. Kennedy was not killed by the officially stated perpetrator.,I am not so sure that John Kennedy was shot by Oswald.  I think Oswald may have been a patsy. I think yhe government wanted Kennedy gone.,90.0,1.0,"The author explicitly states they believe Oswald was a 'patsy' and that the government wanted Kennedy gone, which strongly supports the claim that he was not killed by the official perpetrator.",True,,R_185DQ9l7Kj8SHHb::pre,
2aac7dbe7d854828d3137359eb4ecd73036c19471c939e0af91ef1bab0b54a80,R_185DQ9l7Kj8SHHb,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that President John F. Kennedy was not killed by Lee Harvey Oswald as the official account states, but instead there is skepticism around the ""magic bullet"" theory and the true nature of the assassination.",John F. Kennedy was not killed by the officially stated perpetrator.,"I still feel the same as I did on the topic.  The AI gave several arguments that were very goid.  Gave alot I evidence to, but it could not 100 percent prove that my thinking was wrong.",85.0,0.9,"The author maintains their previous stance and explicitly notes that evidence to the contrary could not prove their 'thinking was wrong,' indicating continued endorsement of the conspiracy.",True,,R_185DQ9l7Kj8SHHb::post,
