ResponseId,gpt_orientation,claude_orientation,gemini_orientation,orientation_consensus,n_votes,canonical_claim,gpt_rationale,claude_rationale,gemini_rationale
R_7MAoZ4Afu7a8N7F,affirms,affirms,affirms,affirms,3,"Mermaids are real, and the government is aware of their existence.",Restatement directly asserts the participant’s conspiracy; rating 100 indicates full belief in mermaids and government awareness.,Restatement directly asserts the conspiracy: mermaids exist and government knows.,Rating 100 endorses the participant's exact claim that mermaids exist and the government knows about them.
R_7MJW8zGy4Nc06Yc,affirms,affirms,affirms,affirms,3,"The government placed bombs in the Twin Towers, contributing to their collapse.",Restatement directly asserts the participant’s described conspiracy that the government planted bombs in the Twin Towers.,Restatement directly asserts the conspiracy; rating 100 endorses it.,"Rating 100 means believing the government placed bombs in the towers, directly affirming the described conspiracy."
R_7MRkiwIBrOOUGQb,affirms,affirms,affirms,affirms,3,Jeffrey Epstein was murdered by someone high up.,"Restatement asserts Epstein was murdered by a powerful person, matching participant’s described conspiracy suspicion.",Restatement directly states the conspiracy: Epstein was murdered by powerful figures.,"Rating 100 means believing he was murdered, which aligns with the participant's conspiracy theory."
R_7MfhNwf2vHIqs3n,affirms,affirms,affirms,affirms,3,President Trump's decision to attack Iran was strategically timed to divert public attention from the developing Epstein case.,"Restatement claims Iran attack was timed to distract from Epstein case, matching the participant’s described conspiracy.",Rating 100 endorses the conspiracy that Trump attacked Iran to distract from Epstein.,The restatement directly asserts the participant's conspiracy theory that the Iran attack was a distraction from the Epstein case.
R_7NLd0TI5xzEMdoJ,affirms,affirms,affirms,affirms,3,Jeffrey Epstein did not kill himself.,"Restatement asserts Epstein didn’t commit suicide, matching the participant’s conspiracy suspicion.",Rating 100 endorses the conspiracy that Epstein was killed or escaped.,"Rating 100 means believing Epstein didn't kill himself, which directly affirms the participant's conspiracy theory."
R_7NfUjSoejgv2ldK,affirms,affirms,affirms,affirms,3,Evil billionaires secretly run the country and drink the blood of infants to stay young.,"Restatement endorses the conspiratorial claim that evil billionaires run the country, not the official account.","Rating 100 endorses billionaires controlling the country, core conspiracy claim.",The restatement asserts a core part of the participant's conspiracy theory as true.
R_7NlGsghbhJV31p9,affirms,affirms,affirms,affirms,3,Lee Harvey Oswald was not the real shooter in the assassination of JFK.,"Restatement directly asserts Oswald did not shoot JFK, matching the participant’s conspiracy claim.",Restatement directly states the conspiracy claim that Oswald was not the shooter.,"Rating 100 means agreeing Oswald was not the real shooter, which directly affirms the participant's conspiracy theory."
R_7O0Qpk9TzRdbajY,affirms,affirms,affirms,affirms,3,The government is concealing the activities that occurred on Jeffrey Epstein's island.,"Restatement asserts government concealment of Epstein island activities, matching the participant’s conspiracy claim.",Restatement directly mirrors the conspiracy: government hiding Epstein island activities.,The restatement directly asserts the participant's conspiracy theory that the government is hiding Epstein's island activities.
R_7O8lFZPTwPF7RQ9,affirms,affirms,affirms,affirms,3,Suge Knight was involved in the murder of Tupac.,"Restatement asserts Suge Knight’s involvement, matching the participant’s suspected conspiracy claim.",Rating 100 endorses the conspiracy that Suge Knight orchestrated Tupac's murder.,Rating 100 endorses the participant's specific conspiracy theory that Suge Knight was involved in Tupac's murder.
R_7ODpfM6YIBdFmAu,affirms,affirms,affirms,affirms,3,"Aliens crashed in Roswell, New Mexico, and Area 51 has evidence of it.",Restatement directly asserts the participant’s conspiracy; rating 100 indicates full belief in that claim.,Restatement directly asserts the conspiracy claim; 100 = believing aliens crashed.,The restatement directly asserts the participant's conspiracy theory as true.
R_7OJbXgUvM8fZrkF,denies,unclear,denies,denies,3,"The reported attempted assassination was a staged stunt, and the president was only superficially grazed.",Restatement treats the assassination attempt as real; participant’s conspiracy implies it was staged.,Restatement states the official account; participant's conspiracy is that it was faked.,"The restatement affirms a genuine assassination attempt, denying the participant's conspiracy theory that it was a staged stunt."
R_7ONGMkpTuB895gv,affirms,affirms,affirms,affirms,3,UFOs have been identified by humans as alien machines and are being covered up.,Restatement directly asserts the described conspiracy as true: identified as alien machines and covered up.,Restatement directly states the conspiracy as true; 100 = believes coverup.,The restatement directly asserts the participant's conspiracy theory about alien UFOs and a government cover-up.
R_7ONlylFK1cx8YXa,affirms,affirms,affirms,affirms,3,"Humans and Earth are not the only living organisms in the universe, and claims of sightings are being overshadowed by distractions like the release of the Epstein files to divert attention.","Restatement asserts extraterrestrial life and deliberate distraction, matching participant’s conspiracy; 100 endorses it.",Rating 100 endorses extraterrestrial life and the distraction conspiracy simultaneously.,Rating 100 endorses the participant's belief that aliens exist and the Epstein files were a distraction.
R_7OOUYi85RvUU3Uk,affirms,affirms,affirms,affirms,3,The US government is keeping aliens in Area 24.,A 100 rating endorses the claim that the US government is secretly holding aliens in Area 24.,Restatement directly asserts the conspiracy claim; rating 100 means believing it.,Rating 100 endorses the participant's core conspiracy claim that the government is hiding aliens in Area 24.
R_7OPSQ4EdDdxZ0mI,affirms,affirms,affirms,affirms,3,"The current president had his assassination attempt staged, with fake damage to his ear and inadequate protection from his secret service.",Restatement directly asserts the participant’s conspiracy as true; rating 100 indicates full endorsement.,Rating 100 directly endorses the staged assassination conspiracy as described.,The restatement directly asserts the participant's conspiracy theory as true.
R_7OZCZ8omoexrKMl,affirms,affirms,affirms,affirms,3,President John F. Kennedy was killed by unknown person or persons.,"Restatement asserts JFK was killed by unknown perpetrators, matching the participant’s conspiracy claim.","Restatement directly asserts the conspiracy: JFK killed by unknown parties, not Oswald alone.","Rating 100 endorses the participant's belief that JFK was killed by unknown persons, affirming the conspiracy."
R_7OkOc8wT6yEgM4H,affirms,affirms,affirms,affirms,3,"The Covid-19 vaccine includes RNA that reprograms human DNA, resulting in vaccine-related injuries such as headaches or migraines.","Restatement asserts the vaccine reprograms DNA and causes injuries, matching the described conspiracy claim.",Rating 100 endorses the conspiracy that COVID vaccine reprograms DNA causing injuries.,Rating 100 means endorsing the claim that the vaccine reprograms DNA and causes injuries.
R_7Okv2mJMoEu39OM,affirms,affirms,affirms,affirms,3,The government is conducting human sacrifice rituals in secret locations for high-level politicians and celebrities.,Restatement directly asserts the participant’s conspiracy claim; rating 100 indicates full endorsement of that claim.,Restatement directly asserts the conspiracy; rating 100 endorses it.,The restatement directly asserts the participant's conspiracy theory about government human sacrifice rituals as true.
R_7OkvuKWXCiisAjT,affirms,affirms,affirms,affirms,3,The government has had contact with aliens from outer space and is hiding this information from the public.,Restatement directly asserts the participant’s conspiracy; rating 100 means fully endorsing hidden government-alien contact.,Restatement directly states the conspiracy as true; 100 = full belief.,The restatement directly asserts the participant's conspiracy theory as true.
