"response_id","study","cluster_id","topic"
"R_148BJatgavEKYaY","S4",0,"Mixed / Unclassified"
"R_1CN7jvWjJJvufsI","S4",0,"Mixed / Unclassified"
"R_6gHff81n7BKnlUw","S4",3,"Moon Landing Hoax"
"R_1COsRlxYBViMydJ","S4",0,"Mixed / Unclassified"
"R_7DCNz0WY8HJvPY8","S4",0,"Mixed / Unclassified"
"R_3roSAM43BVI9Ap6","S4",0,"Mixed / Unclassified"
"R_5EahieDLcy4fNcg","S4",16,"9/11 Inside Job Conspiracy"
"R_5f1bbDibljkDR1g","S4",0,"Mixed / Unclassified"
"R_71iLCc4yoSTCpmo","S4",0,"Mixed / Unclassified"
"R_6V8R0c16reyjqOI","S4",0,"Mixed / Unclassified"
"R_5PH2vH8tbNEt5xa","S4",0,"Mixed / Unclassified"
"R_5h5WeNUN4hP3qwI","S4",16,"9/11 Inside Job Conspiracy"
"R_7DTfqrqjtk9IhnH","S4",0,"Mixed / Unclassified"
"R_7pSJBJX1BZKOCDn","S4",0,"Mixed / Unclassified"
"R_5mRpF9mZWA8thOp","S4",0,"Mixed / Unclassified"
"R_5iPCsWMlNUgfXd7","S4",3,"Moon Landing Hoax"
"R_1ImBhL49Yan2xgz","S4",3,"Moon Landing Hoax"
"R_7EXTNVKkBFioG47","S4",0,"Mixed / Unclassified"
"R_1IQxIAYL25edR73","S4",0,"Mixed / Unclassified"
"R_3IVJf7ieoiLqBS9","S4",16,"9/11 Inside Job Conspiracy"
"R_5L1lr82wBk358MH","S4",26,"Existence of Alien Life"
"R_724HB5fOV0DqyIv","S4",0,"Mixed / Unclassified"
"R_3EwFmja7tzlYNcl","S4",9,"Election fraud conspiracy beliefs"
"R_7NLd0TI5xzEMdoJ","S4",11,"Jeffrey Epstein Death Conspiracies"
"R_5kcVNnuo3yqokY0","S4",0,"Mixed / Unclassified"
"R_3kHSnYZzZtZIL2J","S4",14,"Celebrity death and replacement conspiracies"
"R_5Kw0Xdai8uWvXNq","S4",0,"Mixed / Unclassified"
"R_3THS82hwn3wOWjE","S4",25,"Government alien cover-up"
"R_7mE269VPtfP45Un","S4",16,"9/11 Inside Job Conspiracy"
"R_7EVYkJVe3tFfb11","S4",0,"Mixed / Unclassified"
"R_3AKLICx8XkKBX69","S4",0,"Mixed / Unclassified"
"R_6IWBDBsczJHnvoJ","S4",0,"Mixed / Unclassified"
"R_6HnRRH32Exp78ST","S4",3,"Moon Landing Hoax"
"R_7rNqullqkiL6N6R","S4",21,"Deliberate COVID-19 Lab Release"
"R_31uEnyLKkTWlSBf","S4",21,"Deliberate COVID-19 Lab Release"
"R_6lh53s2crsqOT6Z","S4",26,"Existence of Alien Life"
"R_7B5Ctt7pbkHKERr","S4",0,"Mixed / Unclassified"
"R_5InRfwLx8fl9jUd","S4",3,"Moon Landing Hoax"
"R_3uNvWWdb6F3hz3f","S4",12,"Secret Elite World Control"
"R_12sh87V4qs4O2MO","S4",11,"Jeffrey Epstein Death Conspiracies"
"R_6ieP6uX1zLfLMOV","S4",26,"Existence of Alien Life"
"R_5cJvUpuRx0HceKB","S4",0,"Mixed / Unclassified"
"R_3FVrTgnA5eZlL4R","S4",0,"Mixed / Unclassified"
"R_3merjIpJ6q18FU0","S4",3,"Moon Landing Hoax"
"R_3OqbH62W6eDpvMD","S4",13,"JFK Assassination Conspiracy"
"R_7lsiJeYTL0sNQCl","S4",0,"Mixed / Unclassified"
"R_7QK5PI4oejkVgy2","S4",0,"Mixed / Unclassified"
"R_5DzbEtVSGTZX0sN","S4",19,"Chemtrail Conspiracy Beliefs"
"R_6pQIauwmu56dxKh","S4",3,"Moon Landing Hoax"
"R_7KjZn7YlMyPYOGd","S4",3,"Moon Landing Hoax"
"R_579J61Cto3rG6RJ","S4",13,"JFK Assassination Conspiracy"
"R_1v8EATQOC41WoiP","S4",8,"Existence of Bigfoot"
"R_3Lva0t2Arz9cyOs","S4",0,"Mixed / Unclassified"
"R_7nSBERFJNRZXKac","S4",13,"JFK Assassination Conspiracy"
"R_7d5iP6v2zmQJW7v","S4",13,"JFK Assassination Conspiracy"
"R_5n6nzrKABsTEqST","S4",0,"Mixed / Unclassified"
"R_72mgg9mZQkKdwUH","S4",0,"Mixed / Unclassified"
"R_6SDg4R8O43KCQLf","S4",0,"Mixed / Unclassified"
"R_1zdX7UbUW8xz0Rz","S4",0,"Mixed / Unclassified"
"R_5wzspT6xuOEJw0V","S4",0,"Mixed / Unclassified"
"R_7dX8HWSqG8vMp8l","S4",0,"Mixed / Unclassified"
"R_5lllfb2LuPV6Fc5","S4",25,"Government alien cover-up"
"R_1b1bs4WvQjGzpHr","S4",3,"Moon Landing Hoax"
"R_1PbmRz46KAHxqod","S4",0,"Mixed / Unclassified"
"R_7GAXIoVZcunxiJj","S4",13,"JFK Assassination Conspiracy"
"R_6HhvWhF23cRlSEy","S4",0,"Mixed / Unclassified"
"R_123MtQ3Wozvr6g3","S4",9,"Election fraud conspiracy beliefs"
"R_7ONlylFK1cx8YXa","S4",0,"Mixed / Unclassified"
"R_1eOWJa5AY9WYZee","S4",0,"Mixed / Unclassified"
"R_38xh78uwwvCZGSZ","S4",0,"Mixed / Unclassified"
"R_7CZDvHmKAvIKuct","S4",0,"Mixed / Unclassified"
"R_6ELSRnfLOWFhZ7z","S4",3,"Moon Landing Hoax"
"R_61dv8PVCcP96HQt","S4",19,"Chemtrail Conspiracy Beliefs"
"R_3QodVHdxg5pSpPR","S4",0,"Mixed / Unclassified"
"R_5nISYTkWlk1riWK","S4",0,"Mixed / Unclassified"
"R_1uZGWMp97YNspyb","S4",0,"Mixed / Unclassified"
"R_1g4WDgwitCLgSJT","S4",21,"Deliberate COVID-19 Lab Release"
"R_7JLtFI5Dx7DOv8A","S4",0,"Mixed / Unclassified"
"R_1Hz6uX5pnelwg7Y","S4",0,"Mixed / Unclassified"
"R_7lKTP8ScrdUf8yd","S4",0,"Mixed / Unclassified"
"R_6BtGG65dIyZIl6z","S4",0,"Mixed / Unclassified"
"R_6OjeyieIj1M3X31","S4",0,"Mixed / Unclassified"
"R_3JLz1yBDTPHZ6Vd","S4",0,"Mixed / Unclassified"
"R_1VhCiMxBxIz4rAt","S4",9,"Election fraud conspiracy beliefs"
"R_18cgwRpbDCEt6i5","S4",0,"Mixed / Unclassified"
"R_1yYHpGBRA7XxLvb","S4",3,"Moon Landing Hoax"
"R_7CxAttp66EYz8jZ","S4",3,"Moon Landing Hoax"
"R_5KTKe1jI6UkH1Ej","S4",9,"Election fraud conspiracy beliefs"
"R_3QJsfTZVwEikZLX","S4",0,"Mixed / Unclassified"
"R_71TaDfRETJuhwpx","S4",0,"Mixed / Unclassified"
"R_3MDR5eMVj3TfLoK","S4",0,"Mixed / Unclassified"
"R_5otKA2AjzETl0Nf","S4",0,"Mixed / Unclassified"
"R_7nOb9yGbWYo2JHO","S4",6,"AI Takeover and Dead Internet"
"R_572RbAcug5niCtw","S4",0,"Mixed / Unclassified"
"R_6txttYlc4GmF8kt","S4",13,"JFK Assassination Conspiracy"
"R_5q8UWLI9I0P5hMm","S4",0,"Mixed / Unclassified"
"R_3Qwm5FVr9oEFju9","S4",16,"9/11 Inside Job Conspiracy"
"R_1FVx0rnHskjeFus","S4",21,"Deliberate COVID-19 Lab Release"
"R_1lk0H3VfO8yIKcN","S4",0,"Mixed / Unclassified"
"R_3GJRxlLR2mCYmuK","S4",0,"Mixed / Unclassified"
"R_5OiXCemjcAqeWPv","S4",0,"Mixed / Unclassified"
"R_3BghN8STlFvsRly","S4",0,"Mixed / Unclassified"
"R_1tvkE0KWCeCHdvj","S4",0,"Mixed / Unclassified"
"R_5d2UjOcJE5x99rX","S4",3,"Moon Landing Hoax"
"R_6ftXLSLuY12vddL","S4",0,"Mixed / Unclassified"
"R_6ceaUH2vO9VAC45","S4",8,"Existence of Bigfoot"
"R_73rnCqG9AsSJB3j","S4",16,"9/11 Inside Job Conspiracy"
"R_33V87Cw8rubntbO","S4",24,"Area 51 Alien Cover-up"
"R_5Og8iYc12v2ECwV","S4",13,"JFK Assassination Conspiracy"
"R_3IvpOU6acC90kJF","S4",0,"Mixed / Unclassified"
"R_6F36UN9mrPa106B","S4",25,"Government alien cover-up"
"R_7LI3qWZx35dMJot","S4",0,"Mixed / Unclassified"
"R_6XjTrCdkVnS4WNR","S4",3,"Moon Landing Hoax"
"R_16MTNXH6ITsYGkh","S4",0,"Mixed / Unclassified"
"R_190oGF6bdmSMqvz","S4",0,"Mixed / Unclassified"
"R_79rSDBSg7GwsMdb","S4",20,"Vaccine harms and conspiracies"
"R_1oMBZ6A9bc9JD5a","S4",13,"JFK Assassination Conspiracy"
"R_1PYtzJfhk9iPjfM","S4",0,"Mixed / Unclassified"
"R_6n2Ao3uc2CGxUkE","S4",0,"Mixed / Unclassified"
"R_1ZK8GmfPkb5twVf","S4",0,"Mixed / Unclassified"
"R_7odaV8bIU7WyXG4","S4",0,"Mixed / Unclassified"
"R_7gqDXwXnp61yHn2","S4",21,"Deliberate COVID-19 Lab Release"
"R_5TYSsnucxC5Lwfn","S4",0,"Mixed / Unclassified"
"R_3irFLmcpvV4PA2G","S4",0,"Mixed / Unclassified"
"R_6KaZeVmxutL13tT","S4",0,"Mixed / Unclassified"
"R_7HFxt334n42e3TI","S4",0,"Mixed / Unclassified"
"R_7PdcLD6kJlr9icx","S4",0,"Mixed / Unclassified"
"R_51F76uZbcSHkSea","S4",0,"Mixed / Unclassified"
"R_5PJmjNuKF4nSmYN","S4",0,"Mixed / Unclassified"
"R_6n5XeiSyYXrRH78","S4",0,"Mixed / Unclassified"
"R_5wD6QyUQZan1cRz","S4",12,"Secret Elite World Control"
"R_6EF7dTmdkO3z9ed","S4",0,"Mixed / Unclassified"
"R_52KErF6qTsngzvi","S4",26,"Existence of Alien Life"
"R_7kMlwVYmySlw8oL","S4",13,"JFK Assassination Conspiracy"
"R_7Fm061XB9qsGE9L","S4",0,"Mixed / Unclassified"
"R_7DYWh899vljnnQj","S4",12,"Secret Elite World Control"
"R_6qkowZYcxVzIovj","S4",8,"Existence of Bigfoot"
"R_50QzQSawaHh7UvT","S4",3,"Moon Landing Hoax"
"R_1YzFyv6IItmkO5G","S4",0,"Mixed / Unclassified"
"R_5MQjAV9bTb9gFeD","S4",0,"Mixed / Unclassified"
"R_7ptykZc1W19pdOL","S4",21,"Deliberate COVID-19 Lab Release"
"R_1e9TCm5D79E5Du1","S4",0,"Mixed / Unclassified"
"R_3PGOIDUCsLSs22s","S4",13,"JFK Assassination Conspiracy"
"R_77rtqwGkGzo1CP7","S4",11,"Jeffrey Epstein Death Conspiracies"
"R_1xXePSFyJ6agvsG","S4",3,"Moon Landing Hoax"
"R_5eVuEpmEUuKFj5T","S4",0,"Mixed / Unclassified"
"R_14DfwOwKDEpkyOK","S4",0,"Mixed / Unclassified"
"R_7w1tPg3ZG4l9Y8F","S4",0,"Mixed / Unclassified"
"R_5lKs4LMtwnSZaGB","S4",0,"Mixed / Unclassified"
"R_5MRQR5OHbx8ExVP","S4",0,"Mixed / Unclassified"
"R_3E5Taf2s7puPEmp","S4",0,"Mixed / Unclassified"
"R_5h8jSQoQtPEmcb7","S4",0,"Mixed / Unclassified"
"R_7s60txvHKCkUv3w","S4",3,"Moon Landing Hoax"
"R_6rGNBIzTowo0fQ9","S4",18,"Hiding medical cures for profit"
"R_3B5v1SfTzXCTynG","S4",0,"Mixed / Unclassified"
"R_31iqaYKZQeQI2Ah","S4",0,"Mixed / Unclassified"
"R_69PiDobKtby84nL","S4",0,"Mixed / Unclassified"
"R_5jPACF5HSHlcKlb","S4",24,"Area 51 Alien Cover-up"
"R_79q5WGoxVrgOuKB","S4",16,"9/11 Inside Job Conspiracy"
"R_5mGbzkFlmrYWBCV","S4",0,"Mixed / Unclassified"
"R_5PZdMNxck7PFXV2","S4",0,"Mixed / Unclassified"
"R_3p5VdPcnsblJ0D0","S4",26,"Existence of Alien Life"
"R_7n95N8z4YPNmymG","S4",0,"Mixed / Unclassified"
"R_3LjxXldEZx1ytZE","S4",0,"Mixed / Unclassified"
"R_6ZdeRvS7fzbuOBP","S4",13,"JFK Assassination Conspiracy"
"R_3sU1H7n6otZZ8mN","S4",3,"Moon Landing Hoax"
"R_5wGISfxt6rIxZur","S4",0,"Mixed / Unclassified"
"R_7LvXGLX4BoyWy5z","S4",0,"Mixed / Unclassified"
"R_7CAZ3Fgm3naQKgi","S4",12,"Secret Elite World Control"
"R_1NmDge9T4RCck8V","S4",24,"Area 51 Alien Cover-up"
"R_7qDWOh3kI2oUNhL","S4",0,"Mixed / Unclassified"
"R_1a9XmvR2YuVYNla","S4",0,"Mixed / Unclassified"
"R_30kRuIgKx4pSD6R","S4",3,"Moon Landing Hoax"
"R_3di56giFYwuOKA8","S4",12,"Secret Elite World Control"
"R_6oRZr2gSIEUCmVZ","S4",0,"Mixed / Unclassified"
"R_7fSHfiZcrPMPwRO","S4",0,"Mixed / Unclassified"
"R_6F3Y0pdBxbNcqRj","S4",16,"9/11 Inside Job Conspiracy"
"R_5sprlbvpl60HRj9","S4",0,"Mixed / Unclassified"
"R_7zf18e9jE07W7oQ","S4",12,"Secret Elite World Control"
"R_3dEvO53qgrqZVq9","S4",12,"Secret Elite World Control"
"R_1ks6dH5TuvZxbep","S4",0,"Mixed / Unclassified"
"R_5UyLbr9JiPVZM6l","S4",0,"Mixed / Unclassified"
"R_5D08ltoFdfyJERG","S4",12,"Secret Elite World Control"
"R_3nGm1ZsNWNl1OfG","S4",13,"JFK Assassination Conspiracy"
"R_1KkSpaRpSgacubL","S4",0,"Mixed / Unclassified"
"R_311iz73agEdDcL5","S4",0,"Mixed / Unclassified"
"R_5zTV4cLbZE6ceeR","S4",0,"Mixed / Unclassified"
"R_1CKKGWkbVGZQjrb","S4",20,"Vaccine harms and conspiracies"
"R_78qu1dViJR1mIRb","S4",3,"Moon Landing Hoax"
"R_14cNhqYDcoyGJ6z","S4",0,"Mixed / Unclassified"
"R_5Qz9GDJzVVnTgcY","S4",0,"Mixed / Unclassified"
"R_7HBVuv4qoXEwh0T","S4",12,"Secret Elite World Control"
"R_5IZ8KXPwXXAWG89","S4",0,"Mixed / Unclassified"
"R_5fpmMTSVsw98uOJ","S4",0,"Mixed / Unclassified"
"R_7MfhNwf2vHIqs3n","S4",0,"Mixed / Unclassified"
"R_6geimVX6RjRBSjn","S4",0,"Mixed / Unclassified"
"R_7xWPk1WxhOvhztN","S4",0,"Mixed / Unclassified"
"R_5uCypK4jsVul5oT","S4",9,"Election fraud conspiracy beliefs"
"R_1jSvyHZWsZbfFnD","S4",0,"Mixed / Unclassified"
"R_62JxrzUQ8iw2d8G","S4",13,"JFK Assassination Conspiracy"
"R_1mCSneAoHey6LLW","S4",19,"Chemtrail Conspiracy Beliefs"
"R_52weJm6MQ7aYl5D","S4",0,"Mixed / Unclassified"
"R_5wiy2MBnZYIPBEg","S4",0,"Mixed / Unclassified"
"R_5u2cSbgGBSZ7hpD","S4",0,"Mixed / Unclassified"
"R_5QxkUMyGNxypnH2","S4",21,"Deliberate COVID-19 Lab Release"
"R_5Va5LloUSUTxpUh","S4",13,"JFK Assassination Conspiracy"
"R_6Q3q10V4r6X1ocu","S4",6,"AI Takeover and Dead Internet"
"R_6gGhWktOwPFyu9v","S4",12,"Secret Elite World Control"
"R_79Kvl1oMGrqofq9","S4",0,"Mixed / Unclassified"
"R_7SJDvBQ2orXhd2p","S4",0,"Mixed / Unclassified"
"R_6ZJzyszol64THAB","S4",0,"Mixed / Unclassified"
"R_7dsDKW4RwfttIfr","S4",0,"Mixed / Unclassified"
"R_3bIci8D6L9ysUgZ","S4",21,"Deliberate COVID-19 Lab Release"
"R_1KjqChUe8W5p4OD","S4",0,"Mixed / Unclassified"
"R_3QZAuZANuWvDdIZ","S4",24,"Area 51 Alien Cover-up"
"R_1ymaLfDtZuhaUwy","S4",0,"Mixed / Unclassified"
"R_5TYhiykiFUbtfdD","S4",0,"Mixed / Unclassified"
"R_6Yt4zsCHMoRoTQD","S4",8,"Existence of Bigfoot"
"R_37L0DZIMOFFVzIR","S4",0,"Mixed / Unclassified"
"R_5Ph7ma1b6NqNhaI","S4",3,"Moon Landing Hoax"
"R_6hE1ZlemXHsmCB0","S4",13,"JFK Assassination Conspiracy"
"R_3BWnTkO7JDtTJHy","S4",2,"Staged Trump assassination attempt"
"R_3PRGJaw7GF8WxOV","S4",16,"9/11 Inside Job Conspiracy"
"R_7B65kEqGA5Ebzep","S4",0,"Mixed / Unclassified"
"R_5cXP9DYEc61reAG","S4",0,"Mixed / Unclassified"
"R_3X6VWmf545e0w3R","S4",25,"Government alien cover-up"
"R_3rjP35nJvfkfkWn","S4",0,"Mixed / Unclassified"
"R_62XNoSmNR4hKAD3","S4",25,"Government alien cover-up"
"R_3KHGx3p6473x3ek","S4",0,"Mixed / Unclassified"
"R_3wLd6mUK4aSNFTt","S4",0,"Mixed / Unclassified"
"R_7Okv2mJMoEu39OM","S4",0,"Mixed / Unclassified"
"R_1GWar0hz2eHBGd5","S4",0,"Mixed / Unclassified"
"R_7YupsrXrU74zsyt","S4",8,"Existence of Bigfoot"
"R_3gr8MjlBA1OI35L","S4",13,"JFK Assassination Conspiracy"
"R_71yjTJazrLLq9ZD","S4",3,"Moon Landing Hoax"
"R_61M1ot4i5hD2E4f","S4",0,"Mixed / Unclassified"
"R_3RycR8BJyigj6Ou","S4",0,"Mixed / Unclassified"
"R_62wSzFETeLJ0NNp","S4",0,"Mixed / Unclassified"
"R_1Hi4qL18d2phVUm","S4",0,"Mixed / Unclassified"
"R_633Q0MPtrOLf2yg","S4",0,"Mixed / Unclassified"
"R_6O84oQTVAiqUxud","S4",0,"Mixed / Unclassified"
"R_5qK9hpPGf2tsdl2","S4",19,"Chemtrail Conspiracy Beliefs"
"R_7BWQmut36VtLuma","S4",0,"Mixed / Unclassified"
"R_7mkmlPvJ4ZIWcfG","S4",0,"Mixed / Unclassified"
"R_51vqbfCdWzrMIKM","S4",0,"Mixed / Unclassified"
"R_6JfnpFJPTpp9mXS","S4",3,"Moon Landing Hoax"
"R_7WDbV9Hkstl5RtL","S4",3,"Moon Landing Hoax"
"R_7HW399cFUKSs5Gh","S4",0,"Mixed / Unclassified"
"R_7FRHWzqwxgOWiUX","S4",0,"Mixed / Unclassified"
"R_7u17kVRevZMEhPj","S4",21,"Deliberate COVID-19 Lab Release"
"R_5eRDed7popwIJmn","S4",12,"Secret Elite World Control"
"R_15LxdxegeueXcmS","S4",3,"Moon Landing Hoax"
"R_3gD3phiJBOUCPJf","S4",0,"Mixed / Unclassified"
"R_5q3HJj4QPNPeaVY","S4",0,"Mixed / Unclassified"
"R_1LvYlbok45Bp5A8","S4",0,"Mixed / Unclassified"
"R_1hcm9nOg0Y8mKUQ","S4",13,"JFK Assassination Conspiracy"
"R_3e2WF4XyAY9TCxV","S4",3,"Moon Landing Hoax"
"R_3NXxmHCJPHJvUqG","S4",0,"Mixed / Unclassified"
"R_6QgE38HVrhp0vLS","S4",8,"Existence of Bigfoot"
"R_7LZKZ7Du5bbfq81","S4",0,"Mixed / Unclassified"
"R_3jVvqImyur3lvyN","S4",13,"JFK Assassination Conspiracy"
"R_5IyDGjdmO3Ve1Xt","S4",0,"Mixed / Unclassified"
"R_6rqqrTeX3g3e9JS","S4",13,"JFK Assassination Conspiracy"
"R_6mjXAnoHRQ4Pwdt","S4",0,"Mixed / Unclassified"
"R_1kBagTpXgXTl1Yt","S4",0,"Mixed / Unclassified"
"R_6lRILyTH0Xuwyfm","S4",0,"Mixed / Unclassified"
"R_6eQduqAT9u25FjP","S4",0,"Mixed / Unclassified"
"R_3FqrKExTfWghYHb","S4",0,"Mixed / Unclassified"
"R_7lg9Wc32BDvI6j1","S4",16,"9/11 Inside Job Conspiracy"
"R_34rpU6z5KOfWtKp","S4",0,"Mixed / Unclassified"
"R_3nPGqgvnIgDn2OR","S4",0,"Mixed / Unclassified"
"R_74f4HwXJ4SjUT6h","S4",21,"Deliberate COVID-19 Lab Release"
"R_1Jm9jM0yziuHMFL","S4",0,"Mixed / Unclassified"
"R_7iIiqhhBGwcxtd7","S4",25,"Government alien cover-up"
"R_6fW2w9yutGkajHu","S4",0,"Mixed / Unclassified"
"R_3YtgTYI6ETuoRYn","S4",21,"Deliberate COVID-19 Lab Release"
"R_7lMjM0oFJZ7CQSB","S4",0,"Mixed / Unclassified"
"R_5gdqygqGobdhgI4","S4",3,"Moon Landing Hoax"
"R_3MhgUyG4CiECkzU","S4",0,"Mixed / Unclassified"
"R_6irmx78cFn8EXkJ","S4",9,"Election fraud conspiracy beliefs"
"R_6HohG5AmoOZzypx","S4",0,"Mixed / Unclassified"
"R_1RmiQH561IeAWdd","S4",12,"Secret Elite World Control"
"R_6jV9ZJ4VnvN84U4","S4",0,"Mixed / Unclassified"
"R_5PbLfM9QMRXvFZ8","S4",0,"Mixed / Unclassified"
"R_6n1npjADgGHinuD","S4",3,"Moon Landing Hoax"
"R_6M3RCsju0cCTSyk","S4",13,"JFK Assassination Conspiracy"
"R_58ANEZHaomcIaDe","S4",13,"JFK Assassination Conspiracy"
"R_3KpRe4UKFc1ShNv","S4",0,"Mixed / Unclassified"
"R_36eu1zCO12G4CVw","S4",0,"Mixed / Unclassified"
"R_7r6tRrp1OgCfGZX","S4",0,"Mixed / Unclassified"
"R_7aDOrqKvgcpslPP","S4",13,"JFK Assassination Conspiracy"
"R_5rPzeeeXqJAWu5k","S4",24,"Area 51 Alien Cover-up"
"R_163H1pkG7ZqtfTZ","S4",16,"9/11 Inside Job Conspiracy"
"R_1ZPPGXSeBvoivAe","S4",0,"Mixed / Unclassified"
"R_3y1rzLbIX8pHA96","S4",0,"Mixed / Unclassified"
"R_1iwhynG1GI5NI5a","S4",26,"Existence of Alien Life"
"R_6XaJGRxI6Gj0FOo","S4",0,"Mixed / Unclassified"
"R_7OkvuKWXCiisAjT","S4",25,"Government alien cover-up"
"R_5MLZKZ6SjtN0Z37","S4",25,"Government alien cover-up"
"R_6zUZuXGoiTvDx3t","S4",0,"Mixed / Unclassified"
"R_7ODpfM6YIBdFmAu","S4",0,"Mixed / Unclassified"
"R_1oAWz4IVcNT2uFy","S4",6,"AI Takeover and Dead Internet"
"R_76aN4Wgz5PH53x3","S4",0,"Mixed / Unclassified"
"R_3DSIA1M1bR1TIle","S4",0,"Mixed / Unclassified"
"R_1xEJzRVzXJJK0Sr","S4",13,"JFK Assassination Conspiracy"
"R_3B3sBJ2CkwRzHMD","S4",0,"Mixed / Unclassified"
"R_6dm2LntDi217oh9","S4",3,"Moon Landing Hoax"
"R_6kGnlg1y5buZVm6","S4",0,"Mixed / Unclassified"
"R_5B5nJj0y3xTGact","S4",21,"Deliberate COVID-19 Lab Release"
"R_7QM0qrjqXXJmcer","S4",0,"Mixed / Unclassified"
"R_6sBzRoKnwQ8MA8h","S4",0,"Mixed / Unclassified"
"R_1HByNizXOZ0wgpC","S4",11,"Jeffrey Epstein Death Conspiracies"
"R_5nJiNas3bDICY2R","S4",0,"Mixed / Unclassified"
"R_72loPqrd3AWWuat","S4",16,"9/11 Inside Job Conspiracy"
"R_1KGZBFTCgKRSMnT","S4",0,"Mixed / Unclassified"
"R_3CBgU3vCtIqtE7Y","S4",13,"JFK Assassination Conspiracy"
"R_1lDrvopx48HsJdm","S4",3,"Moon Landing Hoax"
"R_3OiyVNPnPSBnISp","S4",12,"Secret Elite World Control"
"R_5DNAIoOLBtSPuKn","S4",6,"AI Takeover and Dead Internet"
"R_5Ym1gQdAvL0gkoa","S4",0,"Mixed / Unclassified"
"R_7EYYzELzLwouBpv","S4",26,"Existence of Alien Life"
"R_5NqX8TBhw66nvJz","S4",0,"Mixed / Unclassified"
"R_5GZDluc621kLLHr","S4",8,"Existence of Bigfoot"
"R_1JsVnwEG5AxDjFI","S4",11,"Jeffrey Epstein Death Conspiracies"
"R_3qDzjqcEMNgDvZ3","S4",0,"Mixed / Unclassified"
"R_6U4v8eIYXeD5Vlv","S4",0,"Mixed / Unclassified"
"R_3dY0XNPpXLC2Zq5","S4",0,"Mixed / Unclassified"
"R_78fpZIzunFvpl61","S4",21,"Deliberate COVID-19 Lab Release"
"R_1bb3LRIIY8o1MGJ","S4",25,"Government alien cover-up"
"R_77BAhM44z6HjQ4d","S4",16,"9/11 Inside Job Conspiracy"
"R_6wa6Z56V8BIwcbn","S4",0,"Mixed / Unclassified"
"R_10vJTRL61oumLmh","S4",0,"Mixed / Unclassified"
"R_79PRaSvQfU3zW3n","S4",0,"Mixed / Unclassified"
"R_7fSOJFqWtNgARqE","S4",16,"9/11 Inside Job Conspiracy"
"R_62RY7oKcP1SrtXw","S4",0,"Mixed / Unclassified"
"R_1KSKQkYMcSD7A6l","S4",24,"Area 51 Alien Cover-up"
"R_5uNAgCiL3devAav","S4",0,"Mixed / Unclassified"
"R_61o1iuPMS1fwU6E","S4",0,"Mixed / Unclassified"
"R_185DQ9l7Kj8SHHb","S4",13,"JFK Assassination Conspiracy"
"R_66NpEkVgAg84lVf","S4",11,"Jeffrey Epstein Death Conspiracies"
"R_3nvpvMcvc3bXRIt","S4",0,"Mixed / Unclassified"
"R_1PbshjsL2HcEJls","S4",0,"Mixed / Unclassified"
"R_5LhUwmqOhn7ljtn","S4",11,"Jeffrey Epstein Death Conspiracies"
"R_1IJW3g4ImOxgZV9","S4",0,"Mixed / Unclassified"
"R_5e5uAlNV5natWzk","S4",2,"Staged Trump assassination attempt"
"R_7s0jjM2L8dNODRI","S4",0,"Mixed / Unclassified"
"R_1q9vA1Liqii6zJO","S4",16,"9/11 Inside Job Conspiracy"
"R_7Gvoh3EDzNRwMqe","S4",16,"9/11 Inside Job Conspiracy"
"R_6fjCmcOVZJ0UaVX","S4",0,"Mixed / Unclassified"
"R_1sB0gAgrhpVnhIu","S4",0,"Mixed / Unclassified"
"R_1QL9dHD8fSE5UuT","S4",9,"Election fraud conspiracy beliefs"
"R_6lzWRAkibey5VhB","S4",0,"Mixed / Unclassified"
"R_6BwVqhhOcfbdQlb","S4",0,"Mixed / Unclassified"
"R_7zGEXZ6IAXBcdj3","S4",13,"JFK Assassination Conspiracy"
"R_71zypw5GTc3VQfK","S4",0,"Mixed / Unclassified"
"R_7P4y1S17XaKCKeh","S4",0,"Mixed / Unclassified"
"R_7hR2d6jrnIoo8ZH","S4",26,"Existence of Alien Life"
"R_7DhaFCkJ1TDKCll","S4",25,"Government alien cover-up"
"R_3EilKXxbngO5obD","S4",0,"Mixed / Unclassified"
"R_1q9jYvzpXqd6Di3","S4",0,"Mixed / Unclassified"
"R_7tlr00Lmy5VMgpY","S4",0,"Mixed / Unclassified"
"R_1j6yDO9CirTZJWX","S4",25,"Government alien cover-up"
"R_6jZDZAGWaY0gg5F","S4",0,"Mixed / Unclassified"
"R_3SSDYZdqmgzokX7","S4",13,"JFK Assassination Conspiracy"
"R_6tgImZ3pOQvFj6T","S4",21,"Deliberate COVID-19 Lab Release"
"R_5qBRPZDohjp2FeX","S4",6,"AI Takeover and Dead Internet"
"R_6laJKisty5yBeoN","S4",0,"Mixed / Unclassified"
"R_7NfUjSoejgv2ldK","S4",0,"Mixed / Unclassified"
"R_3YamxcboLVQeySa","S4",0,"Mixed / Unclassified"
"R_6EfKXqrgAn8Pp51","S4",25,"Government alien cover-up"
"R_5MLqIWNgAGCuP4q","S4",0,"Mixed / Unclassified"
"R_5ttb6Z3qp28lHPM","S4",26,"Existence of Alien Life"
"R_1c8IsmlBPnt9iP8","S4",0,"Mixed / Unclassified"
"R_6y1TSvEsyz266Mc","S4",0,"Mixed / Unclassified"
"R_60wa7Q1JbOZIbmC","S4",0,"Mixed / Unclassified"
"R_5l7NYJepCbMofXH","S4",16,"9/11 Inside Job Conspiracy"
